"Year","Month","Day","Hour","Minute","DNI"
2000,2,14,10,30,146
2000,2,14,11,30,230
2000,2,14,12,30,468
2000,2,14,13,30,631
2000,2,14,14,30,210
2000,2,14,15,30,345
2000,2,14,16,30,68
2000,2,14,17,30,0
2000,2,14,18,30,0
2000,2,14,19,30,0
2000,2,14,20,30,0
2000,2,14,21,30,0
2000,2,14,22,30,0
2000,2,14,23,30,0
2000,2,15,0,30,0
2000,2,15,1,30,0
2000,2,15,2,30,0
2000,2,15,3,30,0
2000,2,15,4,30,0
2000,2,15,5,30,0
2000,2,15,6,30,0
2000,2,15,7,30,292
2000,2,15,8,30,607
2000,2,15,9,30,788
2000,2,15,10,30,890
2000,2,15,11,30,938
2000,2,15,12,30,945
2000,2,15,13,30,920
2000,2,15,14,30,867
2000,2,15,15,30,769
2000,2,15,16,30,562
2000,2,15,17,30,0
2000,2,15,18,30,0
2000,2,15,19,30,0
2000,2,15,20,30,0
2000,2,15,21,30,0
2000,2,15,22,30,0
2000,2,15,23,30,0
2000,2,16,0,30,0
2000,2,16,1,30,0
2000,2,16,2,30,0
2000,2,16,3,30,0
2000,2,16,4,30,0
2000,2,16,5,30,0
2000,2,16,6,30,0
2000,2,16,7,30,0
2000,2,16,8,30,0
2000,2,16,9,30,0
2000,2,16,10,30,575
2000,2,16,11,30,664
2000,2,16,12,30,409
2000,2,16,13,30,730
2000,2,16,14,30,365
2000,2,16,15,30,38
2000,2,16,16,30,239
2000,2,16,17,30,0
2000,2,16,18,30,0
2000,2,16,19,30,0
2000,2,16,20,30,0
2000,2,16,21,30,0
2000,2,16,22,30,0
2000,2,16,23,30,0
2000,2,17,0,30,0
2000,2,17,1,30,0
2000,2,17,2,30,0
2000,2,17,3,30,0
2000,2,17,4,30,0
2000,2,17,5,30,0
2000,2,17,6,30,0
2000,2,17,7,30,486
2000,2,17,8,30,778
2000,2,17,9,30,904
2000,2,17,10,30,964
2000,2,17,11,30,989
2000,2,17,12,30,991
2000,2,17,13,30,974
2000,2,17,14,30,720
2000,2,17,15,30,838
2000,2,17,16,30,151
2000,2,17,17,30,0
2000,2,17,18,30,0
2000,2,17,19,30,0
2000,2,17,20,30,0
2000,2,17,21,30,0
2000,2,17,22,30,0
2000,2,17,23,30,0
2000,2,18,0,30,0
2000,2,18,1,30,0
2000,2,18,2,30,0
2000,2,18,3,30,0
2000,2,18,4,30,0
2000,2,18,5,30,0
2000,2,18,6,30,0
2000,2,18,7,30,0
2000,2,18,8,30,0
2000,2,18,9,30,0
2000,2,18,10,30,0
2000,2,18,11,30,0
2000,2,18,12,30,0
2000,2,18,13,30,0
2000,2,18,14,30,0
2000,2,18,15,30,0
2000,2,18,16,30,0
2000,2,18,17,30,0
2000,2,18,18,30,0
2000,2,18,19,30,0
2000,2,18,20,30,0
2000,2,18,21,30,0
2000,2,18,22,30,0
2000,2,18,23,30,0
2000,2,19,0,30,0
2000,2,19,1,30,0
2000,2,19,2,30,0
2000,2,19,3,30,0
2000,2,19,4,30,0
2000,2,19,5,30,0
2000,2,19,6,30,0
2000,2,19,7,30,0
2000,2,19,8,30,0
2000,2,19,9,30,0
2000,2,19,10,30,0
2000,2,19,11,30,0
2000,2,19,12,30,0
2000,2,19,13,30,0
2000,2,19,14,30,0
2000,2,19,15,30,0
2000,2,19,16,30,0
2000,2,19,17,30,0
2000,2,19,18,30,0
2000,2,19,19,30,0
2000,2,19,20,30,0
2000,2,19,21,30,0
2000,2,19,22,30,0
2000,2,19,23,30,0
2000,2,20,0,30,0
2000,2,20,1,30,0
2000,2,20,2,30,0
2000,2,20,3,30,0
2000,2,20,4,30,0
2000,2,20,5,30,0
2000,2,20,6,30,0
2000,2,20,7,30,409
2000,2,20,8,30,672
2000,2,20,9,30,793
2000,2,20,10,30,428
2000,2,20,11,30,880
2000,2,20,12,30,324
2000,2,20,13,30,334
2000,2,20,14,30,80
2000,2,20,15,30,82
2000,2,20,16,30,424
2000,2,20,17,30,0
2000,2,20,18,30,0
2000,2,20,19,30,0
2000,2,20,20,30,0
2000,2,20,21,30,0
2000,2,20,22,30,0
2000,2,20,23,30,0
2000,2,21,0,30,0
2000,2,21,1,30,0
2000,2,21,2,30,0
2000,2,21,3,30,0
2000,2,21,4,30,0
2000,2,21,5,30,0
2000,2,21,6,30,0
2000,2,21,7,30,442
2000,2,21,8,30,708
2000,2,21,9,30,826
2000,2,21,10,30,873
2000,2,21,11,30,890
2000,2,21,12,30,887
2000,2,21,13,30,870
2000,2,21,14,30,825
2000,2,21,15,30,728
2000,2,21,16,30,538
2000,2,21,17,30,0
2000,2,21,18,30,0
2000,2,21,19,30,0
2000,2,21,20,30,0
2000,2,21,21,30,0
2000,2,21,22,30,0
2000,2,21,23,30,0
2000,2,22,0,30,0
2000,2,22,1,30,0
2000,2,22,2,30,0
2000,2,22,3,30,0
2000,2,22,4,30,0
2000,2,22,5,30,0
2000,2,22,6,30,0
2000,2,22,7,30,382
2000,2,22,8,30,634
2000,2,22,9,30,759
2000,2,22,10,30,816
2000,2,22,11,30,846
2000,2,22,12,30,850
2000,2,22,13,30,830
2000,2,22,14,30,780
2000,2,22,15,30,687
2000,2,22,16,30,535
2000,2,22,17,30,0
2000,2,22,18,30,0
2000,2,22,19,30,0
2000,2,22,20,30,0
2000,2,22,21,30,0
2000,2,22,22,30,0
2000,2,22,23,30,0
2000,2,23,0,30,0
2000,2,23,1,30,0
2000,2,23,2,30,0
2000,2,23,3,30,0
2000,2,23,4,30,0
2000,2,23,5,30,0
2000,2,23,6,30,0
2000,2,23,7,30,27
2000,2,23,8,30,298
2000,2,23,9,30,453
2000,2,23,10,30,563
2000,2,23,11,30,170
2000,2,23,12,30,345
2000,2,23,13,30,469
2000,2,23,14,30,438
2000,2,23,15,30,484
2000,2,23,16,30,84
2000,2,23,17,30,0
2000,2,23,18,30,0
2000,2,23,19,30,0
2000,2,23,20,30,0
2000,2,23,21,30,0
2000,2,23,22,30,0
2000,2,23,23,30,0
2000,2,24,0,30,0
2000,2,24,1,30,0
2000,2,24,2,30,0
2000,2,24,3,30,0
2000,2,24,4,30,0
2000,2,24,5,30,0
2000,2,24,6,30,0
2000,2,24,7,30,188
2000,2,24,8,30,356
2000,2,24,9,30,572
2000,2,24,10,30,673
2000,2,24,11,30,477
2000,2,24,12,30,338
2000,2,24,13,30,458
2000,2,24,14,30,407
2000,2,24,15,30,275
2000,2,24,16,30,92
2000,2,24,17,30,0
2000,2,24,18,30,0
2000,2,24,19,30,0
2000,2,24,20,30,0
2000,2,24,21,30,0
2000,2,24,22,30,0
2000,2,24,23,30,0
2000,2,25,0,30,0
2000,2,25,1,30,0
2000,2,25,2,30,0
2000,2,25,3,30,0
2000,2,25,4,30,0
2000,2,25,5,30,0
2000,2,25,6,30,0
2000,2,25,7,30,0
2000,2,25,8,30,0
2000,2,25,9,30,0
2000,2,25,10,30,0
2000,2,25,11,30,56
2000,2,25,12,30,194
2000,2,25,13,30,0
2000,2,25,14,30,0
2000,2,25,15,30,0
2000,2,25,16,30,0
2000,2,25,17,30,0
2000,2,25,18,30,0
2000,2,25,19,30,0
2000,2,25,20,30,0
2000,2,25,21,30,0
2000,2,25,22,30,0
2000,2,25,23,30,0
2000,2,26,0,30,0
2000,2,26,1,30,0
2000,2,26,2,30,0
2000,2,26,3,30,0
2000,2,26,4,30,0
2000,2,26,5,30,0
2000,2,26,6,30,0
2000,2,26,7,30,0
2000,2,26,8,30,0
2000,2,26,9,30,0
2000,2,26,10,30,0
2000,2,26,11,30,3
2000,2,26,12,30,4
2000,2,26,13,30,0
2000,2,26,14,30,0
2000,2,26,15,30,0
2000,2,26,16,30,285
2000,2,26,17,30,13
2000,2,26,18,30,0
2000,2,26,19,30,0
2000,2,26,20,30,0
2000,2,26,21,30,0
2000,2,26,22,30,0
2000,2,26,23,30,0
2000,2,27,0,30,0
2000,2,27,1,30,0
2000,2,27,2,30,0
2000,2,27,3,30,0
2000,2,27,4,30,0
2000,2,27,5,30,0
2000,2,27,6,30,0
2000,2,27,7,30,273
2000,2,27,8,30,504
2000,2,27,9,30,2
2000,2,27,10,30,12
2000,2,27,11,30,20
2000,2,27,12,30,27
2000,2,27,13,30,4
2000,2,27,14,30,67
2000,2,27,15,30,22
2000,2,27,16,30,488
2000,2,27,17,30,0
2000,2,27,18,30,0
2000,2,27,19,30,0
2000,2,27,20,30,0
2000,2,27,21,30,0
2000,2,27,22,30,0
2000,2,27,23,30,0
2000,2,28,0,30,0
2000,2,28,1,30,0
2000,2,28,2,30,0
2000,2,28,3,30,0
2000,2,28,4,30,0
2000,2,28,5,30,0
2000,2,28,6,30,0
2000,2,28,7,30,0
2000,2,28,8,30,523
2000,2,28,9,30,835
2000,2,28,10,30,55
2000,2,28,11,30,6
2000,2,28,12,30,25
2000,2,28,13,30,319
2000,2,28,14,30,345
2000,2,28,15,30,744
2000,2,28,16,30,553
2000,2,28,17,30,0
2000,2,28,18,30,0
2000,2,28,19,30,0
2000,2,28,20,30,0
2000,2,28,21,30,0
2000,2,28,22,30,0
2000,2,28,23,30,0
2000,3,1,0,30,0
2000,3,1,1,30,0
2000,3,1,2,30,0
2000,3,1,3,30,0
2000,3,1,4,30,0
2000,3,1,5,30,0
2000,3,1,6,30,0
2000,3,1,7,30,265
2000,3,1,8,30,215
2000,3,1,9,30,237
2000,3,1,10,30,673
2000,3,1,11,30,516
2000,3,1,12,30,108
2000,3,1,13,30,130
2000,3,1,14,30,211
2000,3,1,15,30,0
2000,3,1,16,30,0
2000,3,1,17,30,0
2000,3,1,18,30,0
2000,3,1,19,30,0
2000,3,1,20,30,0
2000,3,1,21,30,0
2000,3,1,22,30,0
2000,3,1,23,30,0
2000,3,2,0,30,0
2000,3,2,1,30,0
2000,3,2,2,30,0
2000,3,2,3,30,0
2000,3,2,4,30,0
2000,3,2,5,30,0
2000,3,2,6,30,0
2000,3,2,7,30,570
2000,3,2,8,30,3
2000,3,2,9,30,877
2000,3,2,10,30,540
2000,3,2,11,30,88
2000,3,2,12,30,1
2000,3,2,13,30,0
2000,3,2,14,30,57
2000,3,2,15,30,530
2000,3,2,16,30,551
2000,3,2,17,30,0
2000,3,2,18,30,0
2000,3,2,19,30,0
2000,3,2,20,30,0
2000,3,2,21,30,0
2000,3,2,22,30,0
2000,3,2,23,30,0
2000,3,3,0,30,0
2000,3,3,1,30,0
2000,3,3,2,30,0
2000,3,3,3,30,0
2000,3,3,4,30,0
2000,3,3,5,30,0
2000,3,3,6,30,0
2000,3,3,7,30,528
2000,3,3,8,30,730
2000,3,3,9,30,826
2000,3,3,10,30,492
2000,3,3,11,30,911
2000,3,3,12,30,916
2000,3,3,13,30,911
2000,3,3,14,30,890
2000,3,3,15,30,828
2000,3,3,16,30,684
2000,3,3,17,30,290
2000,3,3,18,30,0
2000,3,3,19,30,0
2000,3,3,20,30,0
2000,3,3,21,30,0
2000,3,3,22,30,0
2000,3,3,23,30,0
2000,3,4,0,30,0
2000,3,4,1,30,0
2000,3,4,2,30,0
2000,3,4,3,30,0
2000,3,4,4,30,0
2000,3,4,5,30,0
2000,3,4,6,30,0
2000,3,4,7,30,654
2000,3,4,8,30,832
2000,3,4,9,30,914
2000,3,4,10,30,956
2000,3,4,11,30,602
2000,3,4,12,30,984
2000,3,4,13,30,961
2000,3,4,14,30,916
2000,3,4,15,30,832
2000,3,4,16,30,546
2000,3,4,17,30,253
2000,3,4,18,30,0
2000,3,4,19,30,0
2000,3,4,20,30,0
2000,3,4,21,30,0
2000,3,4,22,30,0
2000,3,4,23,30,0
2000,3,5,0,30,0
2000,3,5,1,30,0
2000,3,5,2,30,0
2000,3,5,3,30,0
2000,3,5,4,30,0
2000,3,5,5,30,0
2000,3,5,6,30,0
2000,3,5,7,30,233
2000,3,5,8,30,474
2000,3,5,9,30,839
2000,3,5,10,30,904
2000,3,5,11,30,918
2000,3,5,12,30,285
2000,3,5,13,30,292
2000,3,5,14,30,184
2000,3,5,15,30,447
2000,3,5,16,30,609
2000,3,5,17,30,226
2000,3,5,18,30,0
2000,3,5,19,30,0
2000,3,5,20,30,0
2000,3,5,21,30,0
2000,3,5,22,30,0
2000,3,5,23,30,0
2000,3,6,0,30,0
2000,3,6,1,30,0
2000,3,6,2,30,0
2000,3,6,3,30,0
2000,3,6,4,30,0
2000,3,6,5,30,0
2000,3,6,6,30,0
2000,3,6,7,30,632
2000,3,6,8,30,823
2000,3,6,9,30,913
2000,3,6,10,30,954
2000,3,6,11,30,970
2000,3,6,12,30,970
2000,3,6,13,30,952
2000,3,6,14,30,908
2000,3,6,15,30,828
2000,3,6,16,30,666
2000,3,6,17,30,267
2000,3,6,18,30,0
2000,3,6,19,30,0
2000,3,6,20,30,0
2000,3,6,21,30,0
2000,3,6,22,30,0
2000,3,6,23,30,0
2000,3,7,0,30,0
2000,3,7,1,30,0
2000,3,7,2,30,0
2000,3,7,3,30,0
2000,3,7,4,30,0
2000,3,7,5,30,0
2000,3,7,6,30,86
2000,3,7,7,30,551
2000,3,7,8,30,738
2000,3,7,9,30,642
2000,3,7,10,30,661
2000,3,7,11,30,890
2000,3,7,12,30,599
2000,3,7,13,30,852
2000,3,7,14,30,360
2000,3,7,15,30,669
2000,3,7,16,30,103
2000,3,7,17,30,0
2000,3,7,18,30,0
2000,3,7,19,30,0
2000,3,7,20,30,0
2000,3,7,21,30,0
2000,3,7,22,30,0
2000,3,7,23,30,0
2000,3,8,0,30,0
2000,3,8,1,30,0
2000,3,8,2,30,0
2000,3,8,3,30,0
2000,3,8,4,30,0
2000,3,8,5,30,0
2000,3,8,6,30,19
2000,3,8,7,30,333
2000,3,8,8,30,548
2000,3,8,9,30,491
2000,3,8,10,30,189
2000,3,8,11,30,561
2000,3,8,12,30,587
2000,3,8,13,30,573
2000,3,8,14,30,502
2000,3,8,15,30,406
2000,3,8,16,30,125
2000,3,8,17,30,0
2000,3,8,18,30,0
2000,3,8,19,30,0
2000,3,8,20,30,0
2000,3,8,21,30,0
2000,3,8,22,30,0
2000,3,8,23,30,0
2000,3,9,0,30,0
2000,3,9,1,30,0
2000,3,9,2,30,0
2000,3,9,3,30,0
2000,3,9,4,30,0
2000,3,9,5,30,0
2000,3,9,6,30,0
2000,3,9,7,30,189
2000,3,9,8,30,569
2000,3,9,9,30,552
2000,3,9,10,30,680
2000,3,9,11,30,568
2000,3,9,12,30,346
2000,3,9,13,30,187
2000,3,9,14,30,571
2000,3,9,15,30,603
2000,3,9,16,30,434
2000,3,9,17,30,143
2000,3,9,18,30,0
2000,3,9,19,30,0
2000,3,9,20,30,0
2000,3,9,21,30,0
2000,3,9,22,30,0
2000,3,9,23,30,0
2000,3,10,0,30,0
2000,3,10,1,30,0
2000,3,10,2,30,0
2000,3,10,3,30,0
2000,3,10,4,30,0
2000,3,10,5,30,0
2000,3,10,6,30,85
2000,3,10,7,30,488
2000,3,10,8,30,674
2000,3,10,9,30,767
2000,3,10,10,30,570
2000,3,10,11,30,439
2000,3,10,12,30,498
2000,3,10,13,30,455
2000,3,10,14,30,115
2000,3,10,15,30,267
2000,3,10,16,30,72
2000,3,10,17,30,0
2000,3,10,18,30,0
2000,3,10,19,30,0
2000,3,10,20,30,0
2000,3,10,21,30,0
2000,3,10,22,30,0
2000,3,10,23,30,0
2000,3,11,0,30,0
2000,3,11,1,30,0
2000,3,11,2,30,0
2000,3,11,3,30,0
2000,3,11,4,30,0
2000,3,11,5,30,0
2000,3,11,6,30,0
2000,3,11,7,30,0
2000,3,11,8,30,0
2000,3,11,9,30,0
2000,3,11,10,30,0
2000,3,11,11,30,0
2000,3,11,12,30,0
2000,3,11,13,30,5
2000,3,11,14,30,0
2000,3,11,15,30,0
2000,3,11,16,30,0
2000,3,11,17,30,0
2000,3,11,18,30,0
2000,3,11,19,30,0
2000,3,11,20,30,0
2000,3,11,21,30,0
2000,3,11,22,30,0
2000,3,11,23,30,0
2000,3,12,0,30,0
2000,3,12,1,30,0
2000,3,12,2,30,0
2000,3,12,3,30,0
2000,3,12,4,30,0
2000,3,12,5,30,0
2000,3,12,6,30,0
2000,3,12,7,30,0
2000,3,12,8,30,0
2000,3,12,9,30,0
2000,3,12,10,30,125
2000,3,12,11,30,202
2000,3,12,12,30,0
2000,3,12,13,30,0
2000,3,12,14,30,0
2000,3,12,15,30,0
2000,3,12,16,30,0
2000,3,12,17,30,160
2000,3,12,18,30,0
2000,3,12,19,30,0
2000,3,12,20,30,0
2000,3,12,21,30,0
2000,3,12,22,30,0
2000,3,12,23,30,0
2000,3,13,0,30,0
2000,3,13,1,30,0
2000,3,13,2,30,0
2000,3,13,3,30,0
2000,3,13,4,30,0
2000,3,13,5,30,0
2000,3,13,6,30,227
2000,3,13,7,30,650
2000,3,13,8,30,808
2000,3,13,9,30,877
2000,3,13,10,30,907
2000,3,13,11,30,686
2000,3,13,12,30,901
2000,3,13,13,30,890
2000,3,13,14,30,838
2000,3,13,15,30,746
2000,3,13,16,30,271
2000,3,13,17,30,75
2000,3,13,18,30,0
2000,3,13,19,30,0
2000,3,13,20,30,0
2000,3,13,21,30,0
2000,3,13,22,30,0
2000,3,13,23,30,0
2000,3,14,0,30,0
2000,3,14,1,30,0
2000,3,14,2,30,0
2000,3,14,3,30,0
2000,3,14,4,30,0
2000,3,14,5,30,0
2000,3,14,6,30,108
2000,3,14,7,30,46
2000,3,14,8,30,466
2000,3,14,9,30,813
2000,3,14,10,30,869
2000,3,14,11,30,876
2000,3,14,12,30,869
2000,3,14,13,30,842
2000,3,14,14,30,200
2000,3,14,15,30,423
2000,3,14,16,30,539
2000,3,14,17,30,204
2000,3,14,18,30,0
2000,3,14,19,30,0
2000,3,14,20,30,0
2000,3,14,21,30,0
2000,3,14,22,30,0
2000,3,14,23,30,0
2000,3,15,0,30,0
2000,3,15,1,30,0
2000,3,15,2,30,0
2000,3,15,3,30,0
2000,3,15,4,30,0
2000,3,15,5,30,0
2000,3,15,6,30,128
2000,3,15,7,30,23
2000,3,15,8,30,16
2000,3,15,9,30,218
2000,3,15,10,30,46
2000,3,15,11,30,556
2000,3,15,12,30,531
2000,3,15,13,30,808
2000,3,15,14,30,765
2000,3,15,15,30,691
2000,3,15,16,30,208
2000,3,15,17,30,43
2000,3,15,18,30,0
2000,3,15,19,30,0
2000,3,15,20,30,0
2000,3,15,21,30,0
2000,3,15,22,30,0
2000,3,15,23,30,0
2000,3,16,0,30,0
2000,3,16,1,30,0
2000,3,16,2,30,0
2000,3,16,3,30,0
2000,3,16,4,30,0
2000,3,16,5,30,0
2000,3,16,6,30,0
2000,3,16,7,30,76
2000,3,16,8,30,122
2000,3,16,9,30,477
2000,3,16,10,30,32
2000,3,16,11,30,134
2000,3,16,12,30,33
2000,3,16,13,30,30
2000,3,16,14,30,65
2000,3,16,15,30,64
2000,3,16,16,30,0
2000,3,16,17,30,0
2000,3,16,18,30,0
2000,3,16,19,30,0
2000,3,16,20,30,0
2000,3,16,21,30,0
2000,3,16,22,30,0
2000,3,16,23,30,0
2000,3,17,0,30,0
2000,3,17,1,30,0
2000,3,17,2,30,0
2000,3,17,3,30,0
2000,3,17,4,30,0
2000,3,17,5,30,0
2000,3,17,6,30,0
2000,3,17,7,30,0
2000,3,17,8,30,0
2000,3,17,9,30,26
2000,3,17,10,30,0
2000,3,17,11,30,0
2000,3,17,12,30,0
2000,3,17,13,30,9
2000,3,17,14,30,52
2000,3,17,15,30,38
2000,3,17,16,30,0
2000,3,17,17,30,0
2000,3,17,18,30,0
2000,3,17,19,30,0
2000,3,17,20,30,0
2000,3,17,21,30,0
2000,3,17,22,30,0
2000,3,17,23,30,0
2000,3,18,0,30,0
2000,3,18,1,30,0
2000,3,18,2,30,0
2000,3,18,3,30,0
2000,3,18,4,30,0
2000,3,18,5,30,0
2000,3,18,6,30,325
2000,3,18,7,30,705
2000,3,18,8,30,846
2000,3,18,9,30,916
2000,3,18,10,30,938
2000,3,18,11,30,948
2000,3,18,12,30,948
2000,3,18,13,30,941
2000,3,18,14,30,911
2000,3,18,15,30,851
2000,3,18,16,30,719
2000,3,18,17,30,404
2000,3,18,18,30,0
2000,3,18,19,30,0
2000,3,18,20,30,0
2000,3,18,21,30,0
2000,3,18,22,30,0
2000,3,18,23,30,0
2000,3,19,0,30,0
2000,3,19,1,30,0
2000,3,19,2,30,0
2000,3,19,3,30,0
2000,3,19,4,30,0
2000,3,19,5,30,0
2000,3,19,6,30,295
2000,3,19,7,30,658
2000,3,19,8,30,810
2000,3,19,9,30,884
2000,3,19,10,30,921
2000,3,19,11,30,938
2000,3,19,12,30,937
2000,3,19,13,30,919
2000,3,19,14,30,879
2000,3,19,15,30,395
2000,3,19,16,30,227
2000,3,19,17,30,340
2000,3,19,18,30,0
2000,3,19,19,30,0
2000,3,19,20,30,0
2000,3,19,21,30,0
2000,3,19,22,30,0
2000,3,19,23,30,0
2000,3,20,0,30,0
2000,3,20,1,30,0
2000,3,20,2,30,0
2000,3,20,3,30,0
2000,3,20,4,30,0
2000,3,20,5,30,0
2000,3,20,6,30,0
2000,3,20,7,30,0
2000,3,20,8,30,0
2000,3,20,9,30,139
2000,3,20,10,30,114
2000,3,20,11,30,533
2000,3,20,12,30,591
2000,3,20,13,30,598
2000,3,20,14,30,593
2000,3,20,15,30,262
2000,3,20,16,30,340
2000,3,20,17,30,28
2000,3,20,18,30,0
2000,3,20,19,30,0
2000,3,20,20,30,0
2000,3,20,21,30,0
2000,3,20,22,30,0
2000,3,20,23,30,0
2000,3,21,0,30,0
2000,3,21,1,30,0
2000,3,21,2,30,0
2000,3,21,3,30,0
2000,3,21,4,30,0
2000,3,21,5,30,0
2000,3,21,6,30,0
2000,3,21,7,30,0
2000,3,21,8,30,0
2000,3,21,9,30,0
2000,3,21,10,30,0
2000,3,21,11,30,6
2000,3,21,12,30,0
2000,3,21,13,30,0
2000,3,21,14,30,5
2000,3,21,15,30,96
2000,3,21,16,30,0
2000,3,21,17,30,74
2000,3,21,18,30,0
2000,3,21,19,30,0
2000,3,21,20,30,0
2000,3,21,21,30,0
2000,3,21,22,30,0
2000,3,21,23,30,0
2000,3,22,0,30,0
2000,3,22,1,30,0
2000,3,22,2,30,0
2000,3,22,3,30,0
2000,3,22,4,30,0
2000,3,22,5,30,0
2000,3,22,6,30,0
2000,3,22,7,30,25
2000,3,22,8,30,56
2000,3,22,9,30,45
2000,3,22,10,30,64
2000,3,22,11,30,152
2000,3,22,12,30,333
2000,3,22,13,30,353
2000,3,22,14,30,388
2000,3,22,15,30,337
2000,3,22,16,30,0
2000,3,22,17,30,0
2000,3,22,18,30,0
2000,3,22,19,30,0
2000,3,22,20,30,0
2000,3,22,21,30,0
2000,3,22,22,30,0
2000,3,22,23,30,0
2000,3,23,0,30,0
2000,3,23,1,30,0
2000,3,23,2,30,0
2000,3,23,3,30,0
2000,3,23,4,30,0
2000,3,23,5,30,0
2000,3,23,6,30,0
2000,3,23,7,30,483
2000,3,23,8,30,655
2000,3,23,9,30,767
2000,3,23,10,30,857
2000,3,23,11,30,878
2000,3,23,12,30,878
2000,3,23,13,30,854
2000,3,23,14,30,809
2000,3,23,15,30,726
2000,3,23,16,30,558
2000,3,23,17,30,256
2000,3,23,18,30,0
2000,3,23,19,30,0
2000,3,23,20,30,0
2000,3,23,21,30,0
2000,3,23,22,30,0
2000,3,23,23,30,0
2000,3,24,0,30,0
2000,3,24,1,30,0
2000,3,24,2,30,0
2000,3,24,3,30,0
2000,3,24,4,30,0
2000,3,24,5,30,0
2000,3,24,6,30,334
2000,3,24,7,30,660
2000,3,24,8,30,806
2000,3,24,9,30,880
2000,3,24,10,30,903
2000,3,24,11,30,926
2000,3,24,12,30,929
2000,3,24,13,30,913
2000,3,24,14,30,873
2000,3,24,15,30,802
2000,3,24,16,30,671
2000,3,24,17,30,381
2000,3,24,18,30,0
2000,3,24,19,30,0
2000,3,24,20,30,0
2000,3,24,21,30,0
2000,3,24,22,30,0
2000,3,24,23,30,0
2000,3,25,0,30,0
2000,3,25,1,30,0
2000,3,25,2,30,0
2000,3,25,3,30,0
2000,3,25,4,30,0
2000,3,25,5,30,0
2000,3,25,6,30,4
2000,3,25,7,30,247
2000,3,25,8,30,495
2000,3,25,9,30,456
2000,3,25,10,30,458
2000,3,25,11,30,429
2000,3,25,12,30,474
2000,3,25,13,30,0
2000,3,25,14,30,0
2000,3,25,15,30,183
2000,3,25,16,30,183
2000,3,25,17,30,99
2000,3,25,18,30,0
2000,3,25,19,30,0
2000,3,25,20,30,0
2000,3,25,21,30,0
2000,3,25,22,30,0
2000,3,25,23,30,0
2000,3,26,0,30,0
2000,3,26,1,30,0
2000,3,26,2,30,0
2000,3,26,3,30,0
2000,3,26,4,30,0
2000,3,26,5,30,0
2000,3,26,6,30,60
2000,3,26,7,30,266
2000,3,26,8,30,735
2000,3,26,9,30,857
2000,3,26,10,30,918
2000,3,26,11,30,933
2000,3,26,12,30,930
2000,3,26,13,30,22
2000,3,26,14,30,9
2000,3,26,15,30,8
2000,3,26,16,30,337
2000,3,26,17,30,145
2000,3,26,18,30,0
2000,3,26,19,30,0
2000,3,26,20,30,0
2000,3,26,21,30,0
2000,3,26,22,30,0
2000,3,26,23,30,0
2000,3,27,0,30,0
2000,3,27,1,30,0
2000,3,27,2,30,0
2000,3,27,3,30,0
2000,3,27,4,30,0
2000,3,27,5,30,0
2000,3,27,6,30,313
2000,3,27,7,30,610
2000,3,27,8,30,751
2000,3,27,9,30,810
2000,3,27,10,30,599
2000,3,27,11,30,448
2000,3,27,12,30,518
2000,3,27,13,30,293
2000,3,27,14,30,345
2000,3,27,15,30,241
2000,3,27,16,30,87
2000,3,27,17,30,0
2000,3,27,18,30,0
2000,3,27,19,30,0
2000,3,27,20,30,0
2000,3,27,21,30,0
2000,3,27,22,30,0
2000,3,27,23,30,0
2000,3,28,0,30,0
2000,3,28,1,30,0
2000,3,28,2,30,0
2000,3,28,3,30,0
2000,3,28,4,30,0
2000,3,28,5,30,0
2000,3,28,6,30,0
2000,3,28,7,30,0
2000,3,28,8,30,0
2000,3,28,9,30,0
2000,3,28,10,30,40
2000,3,28,11,30,23
2000,3,28,12,30,484
2000,3,28,13,30,454
2000,3,28,14,30,336
2000,3,28,15,30,461
2000,3,28,16,30,268
2000,3,28,17,30,0
2000,3,28,18,30,0
2000,3,28,19,30,0
2000,3,28,20,30,0
2000,3,28,21,30,0
2000,3,28,22,30,0
2000,3,28,23,30,0
2000,3,29,0,30,0
2000,3,29,1,30,0
2000,3,29,2,30,0
2000,3,29,3,30,0
2000,3,29,4,30,0
2000,3,29,5,30,0
2000,3,29,6,30,364
2000,3,29,7,30,660
2000,3,29,8,30,783
2000,3,29,9,30,819
2000,3,29,10,30,280
2000,3,29,11,30,120
2000,3,29,12,30,76
2000,3,29,13,30,36
2000,3,29,14,30,30
2000,3,29,15,30,0
2000,3,29,16,30,75
2000,3,29,17,30,308
2000,3,29,18,30,0
2000,3,29,19,30,0
2000,3,29,20,30,0
2000,3,29,21,30,0
2000,3,29,22,30,0
2000,3,29,23,30,0
2000,3,30,0,30,0
2000,3,30,1,30,0
2000,3,30,2,30,0
2000,3,30,3,30,0
2000,3,30,4,30,0
2000,3,30,5,30,0
2000,3,30,6,30,0
2000,3,30,7,30,578
2000,3,30,8,30,719
2000,3,30,9,30,788
2000,3,30,10,30,364
2000,3,30,11,30,55
2000,3,30,12,30,139
2000,3,30,13,30,49
2000,3,30,14,30,208
2000,3,30,15,30,50
2000,3,30,16,30,0
2000,3,30,17,30,277
2000,3,30,18,30,0
2000,3,30,19,30,0
2000,3,30,20,30,0
2000,3,30,21,30,0
2000,3,30,22,30,0
2000,3,30,23,30,0
2000,3,31,0,30,0
2000,3,31,1,30,0
2000,3,31,2,30,0
2000,3,31,3,30,0
2000,3,31,4,30,0
